id_municipio,uf,regiao,cluster,segmento
3125705,MG,Sudeste,0,0
3125804,MG,Sudeste,0,0
3125903,MG,Sudeste,1,3
3125952,MG,Sudeste,1,3
3126000,MG,Sudeste,0,1
3126109,MG,Sudeste,0,1
3126208,MG,Sudeste,1,0
3126307,MG,Sudeste,0,0
3126406,MG,Sudeste,0,0
3126505,MG,Sudeste,1,3
3126604,MG,Sudeste,1,0
3126703,MG,Sudeste,1,3
3126752,MG,Sudeste,1,3
3126802,MG,Sudeste,1,3
3126901,MG,Sudeste,0,0
3126950,MG,Sudeste,1,3
3127008,MG,Sudeste,0,1
3127057,MG,Sudeste,1,3
3127073,MG,Sudeste,1,3
3127107,MG,Sudeste,0,1
3127206,MG,Sudeste,0,0
3127305,MG,Sudeste,0,0
3127339,MG,Sudeste,1,3
3127354,MG,Sudeste,0,0
3127370,MG,Sudeste,0,0
3127388,MG,Sudeste,0,0
3127404,MG,Sudeste,0,0
3127503,MG,Sudeste,1,3
3127602,MG,Sudeste,0,0
3127701,MG,Sudeste,0,1
3127800,MG,Sudeste,1,3
3127909,MG,Sudeste,0,0
3128006,MG,Sudeste,0,1
3128105,MG,Sudeste,0,0
3128204,MG,Sudeste,1,3
3128253,MG,Sudeste,0,0
3128303,MG,Sudeste,0,1
3128402,MG,Sudeste,0,0
3128501,MG,Sudeste,0,0
3128600,MG,Sudeste,0,0
3128709,MG,Sudeste,0,1
3128808,MG,Sudeste,0,0
3128907,MG,Sudeste,0,0
3129004,MG,Sudeste,0,0
3129103,MG,Sudeste,0,0
3129202,MG,Sudeste,0,0
3129301,MG,Sudeste,1,3
3129400,MG,Sudeste,0,0
3129509,MG,Sudeste,0,0
3129608,MG,Sudeste,1,3
3129657,MG,Sudeste,1,3
3129707,MG,Sudeste,0,1
3129806,MG,Sudeste,0,1
3129905,MG,Sudeste,0,0
3130002,MG,Sudeste,0,0
3130051,MG,Sudeste,1,3
3130101,MG,Sudeste,0,1
3130200,MG,Sudeste,0,1
3130309,MG,Sudeste,0,0
3130408,MG,Sudeste,0,1
3130507,MG,Sudeste,0,0
3130556,MG,Sudeste,1,3
3130606,MG,Sudeste,0,0
3130655,MG,Sudeste,1,3
3130705,MG,Sudeste,0,0
3130804,MG,Sudeste,0,0
3130903,MG,Sudeste,1,0
3131000,MG,Sudeste,0,0
3131109,MG,Sudeste,0,0
3131158,MG,Sudeste,0,0
3131208,MG,Sudeste,0,0
3131307,MG,Sudeste,0,1
3131406,MG,Sudeste,0,0
3131505,MG,Sudeste,0,0
3131604,MG,Sudeste,0,0
3131703,MG,Sudeste,0,1
3131802,MG,Sudeste,1,3
3131901,MG,Sudeste,0,1
3132008,MG,Sudeste,1,3
3132107,MG,Sudeste,1,3
3132206,MG,Sudeste,0,1
3132305,MG,Sudeste,1,3
3132404,MG,Sudeste,0,1
3132503,MG,Sudeste,1,3
3132602,MG,Sudeste,0,0
3132701,MG,Sudeste,1,3
3132800,MG,Sudeste,0,0
3132909,MG,Sudeste,0,0
3133006,MG,Sudeste,0,1
3133105,MG,Sudeste,0,0
3133204,MG,Sudeste,0,0
3133303,MG,Sudeste,1,3
3133402,MG,Sudeste,0,0
3133501,MG,Sudeste,0,1
3133600,MG,Sudeste,0,1
3133709,MG,Sudeste,0,1
3133758,MG,Sudeste,0,1
3133808,MG,Sudeste,0,1
3133907,MG,Sudeste,1,3
3134004,MG,Sudeste,1,3
3134103,MG,Sudeste,1,3
3134202,MG,Sudeste,0,1
3134301,MG,Sudeste,0,0
3134400,MG,Sudeste,0,1
3134509,MG,Sudeste,0,0
3134608,MG,Sudeste,0,0
3134707,MG,Sudeste,1,3
3134806,MG,Sudeste,0,0
3134905,MG,Sudeste,0,1
3135001,MG,Sudeste,0,0
3135050,MG,Sudeste,0,0
3135076,MG,Sudeste,1,3
3135100,MG,Sudeste,0,1
3135209,MG,Sudeste,1,3
3135308,MG,Sudeste,0,0
3135357,MG,Sudeste,1,3
3135407,MG,Sudeste,0,0
3135456,MG,Sudeste,1,3
3135506,MG,Sudeste,1,3
3135605,MG,Sudeste,1,3
3135704,MG,Sudeste,0,0
3135803,MG,Sudeste,1,3
3135902,MG,Sudeste,0,0
3136009,MG,Sudeste,1,3
3136108,MG,Sudeste,1,0
3136207,MG,Sudeste,0,1
3136306,MG,Sudeste,0,1
3136405,MG,Sudeste,1,0
3136504,MG,Sudeste,1,3
3136520,MG,Sudeste,1,3
3136553,MG,Sudeste,1,3
3136579,MG,Sudeste,1,3
3136603,MG,Sudeste,0,0
3136652,MG,Sudeste,0,1
3136702,MG,Sudeste,0,1
3136801,MG,Sudeste,0,0
3136900,MG,Sudeste,0,0
3136959,MG,Sudeste,1,3
3137007,MG,Sudeste,1,2
3137106,MG,Sudeste,0,0
3137205,MG,Sudeste,0,1
3137304,MG,Sudeste,1,3
3137403,MG,Sudeste,0,0
3137502,MG,Sudeste,0,0
3137536,MG,Sudeste,0,0
3137601,MG,Sudeste,0,1
3137700,MG,Sudeste,0,0
3137809,MG,Sudeste,0,1
3137908,MG,Sudeste,0,0
3138005,MG,Sudeste,0,0
3138104,MG,Sudeste,1,0
3138203,MG,Sudeste,0,1
3138302,MG,Sudeste,0,0
3138351,MG,Sudeste,0,0
3138401,MG,Sudeste,0,1
3138500,MG,Sudeste,0,0
3138609,MG,Sudeste,0,0
3138625,MG,Sudeste,0,0
3138658,MG,Sudeste,1,3
3138674,MG,Sudeste,1,3
3138682,MG,Sudeste,1,3
3138708,MG,Sudeste,0,0
3138807,MG,Sudeste,0,1
3138906,MG,Sudeste,0,0
3139003,MG,Sudeste,0,1
3139102,MG,Sudeste,0,0
3139201,MG,Sudeste,1,3
3139250,MG,Sudeste,1,3
3139300,MG,Sudeste,1,3
3139409,MG,Sudeste,0,1
3139508,MG,Sudeste,0,1
3139607,MG,Sudeste,0,0
3139706,MG,Sudeste,0,0
3139805,MG,Sudeste,0,1
3139904,MG,Sudeste,0,0
3140001,MG,Sudeste,0,1
3140100,MG,Sudeste,0,0
3140159,MG,Sudeste,0,1
3140209,MG,Sudeste,0,0
3140308,MG,Sudeste,0,0
3140407,MG,Sudeste,0,0
3140506,MG,Sudeste,0,0
3140530,MG,Sudeste,0,0
3140555,MG,Sudeste,1,3
3140605,MG,Sudeste,1,3
3140704,MG,Sudeste,0,1
3140803,MG,Sudeste,0,1
3140852,MG,Sudeste,1,3
3140902,MG,Sudeste,0,0
3141009,MG,Sudeste,0,0
3141108,MG,Sudeste,0,1
3141207,MG,Sudeste,0,0
3141306,MG,Sudeste,0,0
3141405,MG,Sudeste,1,3
3141504,MG,Sudeste,1,0
3141603,MG,Sudeste,0,0
3141702,MG,Sudeste,0,0
3141801,MG,Sudeste,1,3
3141900,MG,Sudeste,0,0
3142007,MG,Sudeste,0,0
3142106,MG,Sudeste,1,0
3142205,MG,Sudeste,0,0
3142254,MG,Sudeste,1,3
3142304,MG,Sudeste,0,0
3142403,MG,Sudeste,0,1
3142502,MG,Sudeste,0,0
3142601,MG,Sudeste,0,0
3142700,MG,Sudeste,1,3
3142809,MG,Sudeste,0,0
3142908,MG,Sudeste,1,3
3143005,MG,Sudeste,0,0
3143104,MG,Sudeste,0,1
3143153,MG,Sudeste,1,3
3143203,MG,Sudeste,0,0
3143302,MG,Sudeste,0,1
3143401,MG,Sudeste,0,1
3143450,MG,Sudeste,1,3
3143500,MG,Sudeste,0,0
3143609,MG,Sudeste,0,0
3143708,MG,Sudeste,1,3
3143807,MG,Sudeste,0,0
3143906,MG,Sudeste,0,1
3144003,MG,Sudeste,1,3
3144102,MG,Sudeste,0,1
3144201,MG,Sudeste,1,3
3144300,MG,Sudeste,0,1
3144359,MG,Sudeste,0,1
3144375,MG,Sudeste,0,0
3144409,MG,Sudeste,0,0
3144508,MG,Sudeste,0,1
3144607,MG,Sudeste,0,0
3144656,MG,Sudeste,1,3
3144672,MG,Sudeste,1,3
3144706,MG,Sudeste,0,1
3144805,MG,Sudeste,0,1
3144904,MG,Sudeste,1,3
3145000,MG,Sudeste,0,0
3145059,MG,Sudeste,1,0
3145109,MG,Sudeste,0,0
3145208,MG,Sudeste,0,1
3145307,MG,Sudeste,1,3
3145356,MG,Sudeste,1,3
3145372,MG,Sudeste,1,3
3145406,MG,Sudeste,0,0
3145455,MG,Sudeste,1,3
3145505,MG,Sudeste,0,0
3145604,MG,Sudeste,0,1
3145703,MG,Sudeste,0,0
3145802,MG,Sudeste,0,0
3145851,MG,Sudeste,0,0
3145877,MG,Sudeste,1,3
3145901,MG,Sudeste,0,1
3146008,MG,Sudeste,0,1
3146107,MG,Sudeste,0,1
3146206,MG,Sudeste,1,3
3146255,MG,Sudeste,1,3
3146305,MG,Sudeste,1,3
3146404,MG,Sudeste,0,0
3146503,MG,Sudeste,0,1
3146552,MG,Sudeste,1,3
3146602,MG,Sudeste,0,0
3146701,MG,Sudeste,0,0
3146750,MG,Sudeste,1,3
3146909,MG,Sudeste,0,0
3147006,MG,Sudeste,0,1
3147105,MG,Sudeste,0,1
3147204,MG,Sudeste,0,1
3147303,MG,Sudeste,0,1
3147402,MG,Sudeste,0,1
3147501,MG,Sudeste,0,0
3147600,MG,Sudeste,0,0
3147709,MG,Sudeste,0,1
3147808,MG,Sudeste,0,0
3147907,MG,Sudeste,0,1
3147956,MG,Sudeste,1,3
3148004,MG,Sudeste,0,1
3148103,MG,Sudeste,0,1
3148202,MG,Sudeste,0,1
3148301,MG,Sudeste,0,0
3148400,MG,Sudeste,1,3
3148509,MG,Sudeste,1,3
3148608,MG,Sudeste,1,3
3148707,MG,Sudeste,1,3
3148756,MG,Sudeste,1,3
3148806,MG,Sudeste,0,0
3148905,MG,Sudeste,0,0
3149002,MG,Sudeste,0,0
3149101,MG,Sudeste,0,0
3149150,MG,Sudeste,1,3
3149200,MG,Sudeste,0,0
3149309,MG,Sudeste,0,1
3149408,MG,Sudeste,0,0
3149507,MG,Sudeste,0,1
3149606,MG,Sudeste,0,0
3149705,MG,Sudeste,0,1
3149804,MG,Sudeste,0,0
3149903,MG,Sudeste,0,1
3149952,MG,Sudeste,0,0
3150000,MG,Sudeste,0,0
3150109,MG,Sudeste,0,0
3150158,MG,Sudeste,1,3
3150208,MG,Sudeste,0,0
3150307,MG,Sudeste,0,0
3150406,MG,Sudeste,1,3
3150505,MG,Sudeste,0,0
3150539,MG,Sudeste,0,0
3150570,MG,Sudeste,1,3
3150604,MG,Sudeste,0,0
3150703,MG,Sudeste,0,1
3150802,MG,Sudeste,1,3
3150901,MG,Sudeste,0,0
3151008,MG,Sudeste,0,1
3151107,MG,Sudeste,0,1
3151206,MG,Sudeste,0,1
3151305,MG,Sudeste,0,0
3151404,MG,Sudeste,0,1
3151503,MG,Sudeste,0,1
3151602,MG,Sudeste,0,1
3151701,MG,Sudeste,0,0
3151800,MG,Sudeste,0,1
3151909,MG,Sudeste,1,3
3152006,MG,Sudeste,0,1
3152105,MG,Sudeste,0,1
3152131,MG,Sudeste,1,3
3152170,MG,Sudeste,1,3
3152204,MG,Sudeste,1,3
3152303,MG,Sudeste,1,3
3152402,MG,Sudeste,1,3
3152501,MG,Sudeste,0,1
3152600,MG,Sudeste,0,0
3152709,MG,Sudeste,0,0
3152808,MG,Sudeste,0,0
3152907,MG,Sudeste,0,1
3153004,MG,Sudeste,0,0
3153103,MG,Sudeste,1,3
3153202,MG,Sudeste,1,0
3153301,MG,Sudeste,1,0
3153400,MG,Sudeste,0,0
3153509,MG,Sudeste,1,3
3153608,MG,Sudeste,0,1
3153707,MG,Sudeste,0,0
3153806,MG,Sudeste,0,0
3153905,MG,Sudeste,0,1
3154002,MG,Sudeste,0,0
3154101,MG,Sudeste,0,0
3154150,MG,Sudeste,1,3
3154200,MG,Sudeste,0,0
3154309,MG,Sudeste,0,0
3154408,MG,Sudeste,0,0
3154457,MG,Sudeste,1,0
3154507,MG,Sudeste,1,3
3154606,MG,Sudeste,0,1
3154705,MG,Sudeste,0,1
3154804,MG,Sudeste,0,1
3154903,MG,Sudeste,0,0
3155009,MG,Sudeste,0,0
3155108,MG,Sudeste,1,3
3155207,MG,Sudeste,1,3
3155306,MG,Sudeste,0,0
3155405,MG,Sudeste,0,1
3155504,MG,Sudeste,0,0
3155603,MG,Sudeste,1,3
3155702,MG,Sudeste,0,1
3155801,MG,Sudeste,0,1
3155900,MG,Sudeste,0,0
3156007,MG,Sudeste,1,3
3156106,MG,Sudeste,0,0
3156205,MG,Sudeste,0,1
3156304,MG,Sudeste,0,1
3156403,MG,Sudeste,0,0
3156452,MG,Sudeste,0,0
3156502,MG,Sudeste,1,3
3156601,MG,Sudeste,1,3
3156700,MG,Sudeste,0,1
3156809,MG,Sudeste,1,3
3156908,MG,Sudeste,0,0
3157005,MG,Sudeste,0,1
3157104,MG,Sudeste,1,3
3157203,MG,Sudeste,0,1
3157252,MG,Sudeste,1,3
3157278,MG,Sudeste,1,0
3157302,MG,Sudeste,1,0
3157336,MG,Sudeste,0,1
3157377,MG,Sudeste,1,3
3157401,MG,Sudeste,1,0
3157500,MG,Sudeste,1,3
3157609,MG,Sudeste,1,3
3157658,MG,Sudeste,1,2
3157708,MG,Sudeste,0,1
3157807,MG,Sudeste,0,1
3157906,MG,Sudeste,1,2
3158003,MG,Sudeste,0,3
3158102,MG,Sudeste,1,3
3158201,MG,Sudeste,1,3
3158300,MG,Sudeste,0,0
3158409,MG,Sudeste,0,0
3158508,MG,Sudeste,1,0
3158607,MG,Sudeste,0,0
3158706,MG,Sudeste,0,0
3158805,MG,Sudeste,0,0
3158904,MG,Sudeste,1,3
3158953,MG,Sudeste,0,1
3159001,MG,Sudeste,0,0
3159100,MG,Sudeste,0,0
3159209,MG,Sudeste,0,0
3159308,MG,Sudeste,0,0
3159357,MG,Sudeste,1,3
3159407,MG,Sudeste,1,3
3159506,MG,Sudeste,1,3
3159605,MG,Sudeste,0,1
3159704,MG,Sudeste,0,0
3159803,MG,Sudeste,0,0
3159902,MG,Sudeste,0,0
3160009,MG,Sudeste,0,0
3160108,MG,Sudeste,0,0
3160207,MG,Sudeste,1,3
3160306,MG,Sudeste,1,3
3160405,MG,Sudeste,0,0
3160454,MG,Sudeste,1,3
3160504,MG,Sudeste,0,0
3160603,MG,Sudeste,0,0
3160702,MG,Sudeste,0,1
3160801,MG,Sudeste,0,0
3160900,MG,Sudeste,0,1
3160959,MG,Sudeste,0,0
3161007,MG,Sudeste,0,0
3161056,MG,Sudeste,1,3
3161106,MG,Sudeste,1,3
3161205,MG,Sudeste,0,0
3161304,MG,Sudeste,0,0
3161403,MG,Sudeste,0,0
3161502,MG,Sudeste,0,0
3161601,MG,Sudeste,1,3
3161650,MG,Sudeste,1,0
3161700,MG,Sudeste,0,0
3161809,MG,Sudeste,0,0
3161908,MG,Sudeste,0,1
3162005,MG,Sudeste,0,1
3162104,MG,Sudeste,0,1
3162203,MG,Sudeste,0,0
3162252,MG,Sudeste,1,3
3162302,MG,Sudeste,0,0
3162401,MG,Sudeste,1,3
3162450,MG,Sudeste,1,2
3162500,MG,Sudeste,0,1
3162559,MG,Sudeste,1,0
3162575,MG,Sudeste,0,0
3162609,MG,Sudeste,0,0
3162658,MG,Sudeste,1,3
3162708,MG,Sudeste,1,3
3162807,MG,Sudeste,0,0
3162906,MG,Sudeste,0,1
3162922,MG,Sudeste,0,1
3162948,MG,Sudeste,0,1
3162955,MG,Sudeste,0,1
3163003,MG,Sudeste,1,3
3163102,MG,Sudeste,0,0
3163201,MG,Sudeste,0,0
3163300,MG,Sudeste,1,0
3163409,MG,Sudeste,0,0
3163508,MG,Sudeste,1,3
3163607,MG,Sudeste,1,0
3163706,MG,Sudeste,0,1
3163805,MG,Sudeste,0,0
3163904,MG,Sudeste,0,0
3164001,MG,Sudeste,0,0
3164100,MG,Sudeste,1,3
3164209,MG,Sudeste,1,0
3164308,MG,Sudeste,0,0
3164407,MG,Sudeste,0,1
3164431,MG,Sudeste,0,0
3164472,MG,Sudeste,1,0
3164506,MG,Sudeste,1,3
3164605,MG,Sudeste,0,0
3164704,MG,Sudeste,0,1
3164803,MG,Sudeste,0,0
3164902,MG,Sudeste,0,0
3165008,MG,Sudeste,0,0
3165107,MG,Sudeste,0,0
3165206,MG,Sudeste,0,0
3165305,MG,Sudeste,0,0
3165404,MG,Sudeste,0,0
3165503,MG,Sudeste,1,3
3165537,MG,Sudeste,0,1
3165552,MG,Sudeste,1,3
3165560,MG,Sudeste,0,0
3165578,MG,Sudeste,0,0
3165602,MG,Sudeste,0,0
3165701,MG,Sudeste,0,0
3165800,MG,Sudeste,0,0
3165909,MG,Sudeste,1,2
3166006,MG,Sudeste,0,0
3166105,MG,Sudeste,1,3
3166204,MG,Sudeste,1,3
3166303,MG,Sudeste,1,3
3166402,MG,Sudeste,0,0
3166501,MG,Sudeste,1,3
3166600,MG,Sudeste,0,0
3166709,MG,Sudeste,0,0
3166808,MG,Sudeste,0,0
3166907,MG,Sudeste,0,0
3166956,MG,Sudeste,1,3
3167004,MG,Sudeste,0,0
3167103,MG,Sudeste,1,3
3167202,MG,Sudeste,0,1
3167301,MG,Sudeste,0,0
3167400,MG,Sudeste,0,0
3167509,MG,Sudeste,1,3
3167608,MG,Sudeste,1,3
3167707,MG,Sudeste,1,0
3167806,MG,Sudeste,0,0
3167905,MG,Sudeste,0,0
3168002,MG,Sudeste,0,0
3168051,MG,Sudeste,1,0
3168101,MG,Sudeste,0,1
3168200,MG,Sudeste,0,0
3168309,MG,Sudeste,0,0
3168408,MG,Sudeste,1,0
3168507,MG,Sudeste,0,0
3168606,MG,Sudeste,0,1
3168705,MG,Sudeste,0,1
3168804,MG,Sudeste,0,1
3168903,MG,Sudeste,0,0
3169000,MG,Sudeste,0,1
3169059,MG,Sudeste,0,0
3169109,MG,Sudeste,0,0
3169208,MG,Sudeste,0,0
3169307,MG,Sudeste,0,1
3169356,MG,Sudeste,0,1
3169406,MG,Sudeste,0,1
3169505,MG,Sudeste,1,3
3169604,MG,Sudeste,0,0
3169703,MG,Sudeste,0,0
3169802,MG,Sudeste,0,0
3169901,MG,Sudeste,0,1
3170008,MG,Sudeste,1,3
3170057,MG,Sudeste,0,0
3170107,MG,Sudeste,0,1
3170206,MG,Sudeste,0,1
3170305,MG,Sudeste,1,3
3170404,MG,Sudeste,0,0
3170438,MG,Sudeste,0,0
3170479,MG,Sudeste,0,0
3170503,MG,Sudeste,0,0
3170529,MG,Sudeste,1,0
3170578,MG,Sudeste,0,0
3170602,MG,Sudeste,0,0
3170651,MG,Sudeste,1,3
3170701,MG,Sudeste,0,1
3170750,MG,Sudeste,0,0
3170800,MG,Sudeste,0,1
3170909,MG,Sudeste,1,3
3171006,MG,Sudeste,0,1
3171030,MG,Sudeste,1,3
3171071,MG,Sudeste,1,0
3171105,MG,Sudeste,0,0
3171154,MG,Sudeste,1,0
3171204,MG,Sudeste,0,1
3171303,MG,Sudeste,0,1
3171402,MG,Sudeste,0,0
3171501,MG,Sudeste,1,3
3171600,MG,Sudeste,1,3
3171709,MG,Sudeste,1,3
3171808,MG,Sudeste,0,0
3171907,MG,Sudeste,1,0
3172004,MG,Sudeste,0,1
3172103,MG,Sudeste,0,0
3172202,MG,Sudeste,0,0
3200102,ES,Sudeste,0,0
3200136,ES,Sudeste,0,0
3200169,ES,Sudeste,0,0
3200201,ES,Sudeste,0,1
3200300,ES,Sudeste,0,0
3200359,ES,Sudeste,1,0
3200409,ES,Sudeste,0,1
3200508,ES,Sudeste,0,0
3200607,ES,Sudeste,0,1
3200706,ES,Sudeste,0,1
3200805,ES,Sudeste,0,1
3200904,ES,Sudeste,0,1
3201001,ES,Sudeste,0,0
3201100,ES,Sudeste,0,1
3201159,ES,Sudeste,1,0
3201209,ES,Sudeste,0,1
3201308,ES,Sudeste,0,1
3201407,ES,Sudeste,0,1
3201506,ES,Sudeste,0,1
3201605,ES,Sudeste,0,0
3201704,ES,Sudeste,0,0
3201803,ES,Sudeste,1,3
3201902,ES,Sudeste,0,0
3202009,ES,Sudeste,0,0
3202108,ES,Sudeste,0,0
3202207,ES,Sudeste,0,1
3202256,ES,Sudeste,0,0
3202306,ES,Sudeste,0,1
3202405,ES,Sudeste,0,1
3202454,ES,Sudeste,0,0
3202504,ES,Sudeste,0,1
3202553,ES,Sudeste,1,3
3202603,ES,Sudeste,0,1
3202652,ES,Sudeste,1,3
3202702,ES,Sudeste,0,0
3202801,ES,Sudeste,0,1
3202900,ES,Sudeste,0,0
3203007,ES,Sudeste,0,0
3203056,ES,Sudeste,0,0
3203106,ES,Sudeste,0,0
3203130,ES,Sudeste,0,1
3203163,ES,Sudeste,1,3
3203205,ES,Sudeste,0,1
3203304,ES,Sudeste,0,0
3203320,ES,Sudeste,0,1
3203346,ES,Sudeste,0,0
3203353,ES,Sudeste,0,0
3203403,ES,Sudeste,0,0
3203502,ES,Sudeste,0,0
3203601,ES,Sudeste,0,0
3203700,ES,Sudeste,1,0
3203809,ES,Sudeste,0,0
3203908,ES,Sudeste,0,1
3204005,ES,Sudeste,1,0
3204054,ES,Sudeste,0,0
3204104,ES,Sudeste,0,0
3204203,ES,Sudeste,0,1
3204252,ES,Sudeste,0,0
3204302,ES,Sudeste,0,1
3204351,ES,Sudeste,0,0
3204401,ES,Sudeste,0,0
3204500,ES,Sudeste,1,3
3204559,ES,Sudeste,0,0
3204609,ES,Sudeste,0,0
3204658,ES,Sudeste,0,0
3204708,ES,Sudeste,0,1
3204807,ES,Sudeste,0,0
3204906,ES,Sudeste,0,1
3204955,ES,Sudeste,0,0
3205002,ES,Sudeste,0,1
3205010,ES,Sudeste,0,0
3205036,ES,Sudeste,0,0
3205069,ES,Sudeste,0,1
3205101,ES,Sudeste,0,1
3205150,ES,Sudeste,0,0
3205176,ES,Sudeste,0,0
3205200,ES,Sudeste,0,1
3205309,ES,Sudeste,0,1
3300100,RJ,Sudeste,0,1
3300159,RJ,Sudeste,0,1
3300209,RJ,Sudeste,0,1
3300225,RJ,Sudeste,0,1
3300233,RJ,Sudeste,0,1
3300258,RJ,Sudeste,0,1
3300308,RJ,Sudeste,0,1
3300407,RJ,Sudeste,0,1
3300456,RJ,Sudeste,0,1
3300506,RJ,Sudeste,0,0
3300605,RJ,Sudeste,0,1
3300704,RJ,Sudeste,0,1
3300803,RJ,Sudeste,0,1
3300902,RJ,Sudeste,0,0
3300936,RJ,Sudeste,0,1
3300951,RJ,Sudeste,0,1
3301009,RJ,Sudeste,0,1
3301108,RJ,Sudeste,0,1
3301157,RJ,Sudeste,0,0
3301207,RJ,Sudeste,0,1
3301306,RJ,Sudeste,0,1
3301405,RJ,Sudeste,0,1
3301504,RJ,Sudeste,0,1
3301603,RJ,Sudeste,0,0
3301702,RJ,Sudeste,0,1
3301801,RJ,Sudeste,0,1
3301850,RJ,Sudeste,0,1
3301876,RJ,Sudeste,0,1
3301900,RJ,Sudeste,0,1
3302007,RJ,Sudeste,0,1
3302056,RJ,Sudeste,0,1
3302106,RJ,Sudeste,0,1
3302205,RJ,Sudeste,0,1
3302254,RJ,Sudeste,0,1
3302270,RJ,Sudeste,0,1
3302304,RJ,Sudeste,0,0
3302403,RJ,Sudeste,0,1
3302452,RJ,Sudeste,0,1
3302502,RJ,Sudeste,0,1
3302601,RJ,Sudeste,0,1
3302700,RJ,Sudeste,0,1
3302809,RJ,Sudeste,0,1
3302858,RJ,Sudeste,0,1
3302908,RJ,Sudeste,0,1
3303005,RJ,Sudeste,0,1
3303104,RJ,Sudeste,0,1
3303203,RJ,Sudeste,0,1
3303302,RJ,Sudeste,0,1
3303401,RJ,Sudeste,0,1
3303500,RJ,Sudeste,0,1
3303609,RJ,Sudeste,0,1
3303708,RJ,Sudeste,0,1
3303807,RJ,Sudeste,0,1
3303856,RJ,Sudeste,0,0
3303906,RJ,Sudeste,0,1
3303955,RJ,Sudeste,0,1
3304003,RJ,Sudeste,0,1
3304102,RJ,Sudeste,0,0
3304110,RJ,Sudeste,0,1
3304128,RJ,Sudeste,0,1
3304144,RJ,Sudeste,0,1
3304151,RJ,Sudeste,0,1
3304201,RJ,Sudeste,0,1
3304300,RJ,Sudeste,0,1
3304409,RJ,Sudeste,0,0
3304508,RJ,Sudeste,0,0
3304524,RJ,Sudeste,0,1
3304557,RJ,Sudeste,0,1
3304607,RJ,Sudeste,0,0
3304706,RJ,Sudeste,0,1
3304755,RJ,Sudeste,1,3
3304805,RJ,Sudeste,0,0
3304904,RJ,Sudeste,0,1
3305000,RJ,Sudeste,0,1
3305109,RJ,Sudeste,0,1
3305133,RJ,Sudeste,0,0
3305158,RJ,Sudeste,0,0
3305208,RJ,Sudeste,0,1
3305307,RJ,Sudeste,0,0
3305406,RJ,Sudeste,0,1
3305505,RJ,Sudeste,0,1
3305554,RJ,Sudeste,0,1
3305604,RJ,Sudeste,0,0
3305703,RJ,Sudeste,1,3
3305752,RJ,Sudeste,0,0
3305802,RJ,Sudeste,0,1
3305901,RJ,Sudeste,0,0
3306008,RJ,Sudeste,0,1
3306107,RJ,Sudeste,0,1
3306156,RJ,Sudeste,0,0
3306206,RJ,Sudeste,0,1
3306305,RJ,Sudeste,0,1
3500105,SP,Sudeste,0,1
3500204,SP,Sudeste,0,1
3500303,SP,Sudeste,0,1
3500402,SP,Sudeste,0,1
3500501,SP,Sudeste,0,1
3500550,SP,Sudeste,0,1
3500600,SP,Sudeste,0,1
3500709,SP,Sudeste,0,1
3500758,SP,Sudeste,0,0
3500808,SP,Sudeste,0,1
3500907,SP,Sudeste,0,0
3501004,SP,Sudeste,0,0
3501103,SP,Sudeste,0,0
3501152,SP,Sudeste,0,1
3501202,SP,Sudeste,0,0
3501301,SP,Sudeste,0,1
3501400,SP,Sudeste,0,0
3501509,SP,Sudeste,0,1
3501608,SP,Sudeste,0,1
3501707,SP,Sudeste,0,1
3501806,SP,Sudeste,0,1
3501905,SP,Sudeste,0,1
3502002,SP,Sudeste,0,1
3502101,SP,Sudeste,0,1
3502200,SP,Sudeste,0,1
3502309,SP,Sudeste,0,0
3502408,SP,Sudeste,0,0
3502507,SP,Sudeste,0,1
3502606,SP,Sudeste,0,1
3502705,SP,Sudeste,0,0
3502754,SP,Sudeste,0,1
3502804,SP,Sudeste,0,1
3502903,SP,Sudeste,0,1
3503000,SP,Sudeste,0,1
3503109,SP,Sudeste,0,0
3503158,SP,Sudeste,0,0
3503208,SP,Sudeste,0,1
3503307,SP,Sudeste,0,1
3503356,SP,Sudeste,0,0
3503406,SP,Sudeste,0,1
3503505,SP,Sudeste,0,0
3503604,SP,Sudeste,0,1
3503703,SP,Sudeste,0,1
3503802,SP,Sudeste,0,1
3503901,SP,Sudeste,0,1
3503950,SP,Sudeste,0,1
3504008,SP,Sudeste,0,1
3504107,SP,Sudeste,0,1
3504206,SP,Sudeste,0,1
3504305,SP,Sudeste,0,0
3504404,SP,Sudeste,0,1
3504503,SP,Sudeste,0,1
3504602,SP,Sudeste,0,1
3504701,SP,Sudeste,0,0
3504800,SP,Sudeste,0,1
3504909,SP,Sudeste,0,1
3505005,SP,Sudeste,0,0
3505104,SP,Sudeste,0,1
3505203,SP,Sudeste,0,1
3505302,SP,Sudeste,0,1
3505351,SP,Sudeste,1,3
3505401,SP,Sudeste,1,3
3505500,SP,Sudeste,0,1
3505609,SP,Sudeste,0,1
3505708,SP,Sudeste,0,1
3505807,SP,Sudeste,0,1
3505906,SP,Sudeste,0,1
3506003,SP,Sudeste,0,1
3506102,SP,Sudeste,0,1
3506201,SP,Sudeste,0,1
3506300,SP,Sudeste,0,1
3506359,SP,Sudeste,0,1
3506409,SP,Sudeste,0,1
3506508,SP,Sudeste,0,1
3506607,SP,Sudeste,0,0
3506706,SP,Sudeste,0,0
3506805,SP,Sudeste,0,1
3506904,SP,Sudeste,0,0
